TXNAME	GENEID
FBti0020355-RA	FBti0020355
FBti0059754-RA	FBti0059754
FBti0020358-RA	FBti0020358
FBti0020359-RA	FBti0020359
FBti0059724-RA	FBti0059724
FBti0020362-RA	FBti0020362
FBti0059753-RA	FBti0059753
FBti0020365-RA	FBti0020365
FBti0059752-RA	FBti0059752
FBti0020368-RA	FBti0020368
FBti0059751-RA	FBti0059751
FBti0020371-RA	FBti0020371
FBti0020372-RA	FBti0020372
FBti0059725-RA	FBti0059725
FBti0020375-RA	FBti0020375
FBti0020376-RA	FBti0020376
FBti0059750-RA	FBti0059750
FBti0020379-RA	FBti0020379
FBti0061043-RA	FBti0061043
FBtr0290334	FBgn0250910
FBtr0290335	FBgn0250910
FBtr0301944	FBgn0250910
FBtr0308597	FBgn0250910
FBtr0347170	FBgn0267680
FBtr0304846	FBgn0038063
FBtr0347149	FBgn0038063
FBtr0304230	FBgn0262383
FBtr0304231	FBtr0304231_df_nrg
FBtr0472728	FBtr0472728_df_nrg
FBtr0100019	FBgn0038063
FBtr0330120	FBgn0038063
FBtr0304844	FBgn0038063
FBtr0304845	FBgn0038063
FBtr0347171	FBgn0267681
FBtr0343914	FBgn0266247
FBtr0082671	FBgn0005671
FBtr0082670	FBgn0005671
FBtr0301661	FBgn0005671
FBtr0347172	FBgn0267682
FBtr0301150	FBgn0038070
FBtr0473375	FBgn0286031
FBtr0346248	FBgn0267146
FBtr0309980	FBgn0263621
FBtr0082668	FBgn0026207
FBtr0082667	FBgn0038076
FBtr0082666	FBgn0001296
FBtr0302563	FBgn0001296
FBtr0082665	FBgn0005355
FBtr0082664	FBgn0051347
FBtr0082663	FBgn0038078
FBtr0082662	FBgn0002905
FBtr0330025	FBgn0002719
FBtr0082661	FBgn0002719
FBtr0082660	FBgn0002719
FBtr0302379	FBgn0038083
FBtr0347534	FBgn0267958
FBtr0473583	FBgn0038084
FBtr0337086	FBgn0265164
FBtr0082689	FBgn0051345
FBtr0337093	FBgn0038087
FBtr0082688	FBgn0038087
FBtr0302367	FBgn0038087
FBtr0346247	FBgn0267147
FBtr0337092	FBgn0265165
FBtr0082686	FBgn0038088
FBtr0082687	FBgn0038088
FBtr0337090	FBgn0265166
FBtr0303313	FBgn0053929
FBti0061515-RA	FBti0061515
FBtr0082685	FBgn0038090
FBti0019364-RA	FBti0019364
FBtr0337089	FBgn0265167
FBtr0082730	FBgn0040493
FBtr0344095	FBgn0040493
FBtr0082731	FBgn0038097
FBtr0337088	FBgn0038097
FBtr0082727	FBgn0038098
FBtr0331429	FBgn0038098
FBtr0082726	FBgn0038098
FBtr0301219	FBgn0038098
FBtr0331428	FBgn0038098
FBtr0082724	FBgn0038102
FBtr0082723	FBgn0041710
FBtr0331426	FBgn0041710
FBtr0331427	FBgn0041710
FBtr0082722	FBgn0038105
FBtr0082721	FBgn0038107
FBtr0336814	FBgn0265083
FBtr0336813	FBgn0038107
FBtr0344448	FBgn0265083
FBtr0082719	FBgn0038110
FBtr0445183	FBgn0283438
FBtr0445182	FBgn0283438
FBtr0445184	FBgn0283439
FBtr0082716	FBgn0003450
FBtr0334520	FBgn0003450
FBtr0112833	FBgn0003450
FBtr0082715	FBgn0038115
FBtr0482307	FBgn0289439
FBtr0347173	FBgn0267683
FBti0061545-RA	FBti0061545
FBtr0301436	FBgn0260793
FBtr0330143	FBgn0260793
FBtr0344730	FBgn0260793
FBtr0344729	FBgn0260793
FBtr0344731	FBgn0266578
FBti0019366-RA	FBti0019366
FBtr0082783	FBgn0038123
FBtr0082782	FBgn0038126
FBtr0082781	FBgn0038127
FBtr0335223	FBgn0000024
FBtr0082780	FBgn0000024
FBtr0300486	FBgn0000024
FBtr0082779	FBgn0038128
FBtr0082778	FBgn0038129
FBtr0100257	FBgn0038131
FBtr0082776	FBgn0038132
FBtr0082775	FBgn0038134
FBtr0335461	FBgn0264991
FBti0019367-RA	FBti0019367
FBtr0344451	FBgn0266455
FBtr0082773	FBgn0038139
FBtr0082774	FBgn0038139
FBtr0303265	FBgn0086371
FBtr0082772	FBgn0086371
FBtr0082771	FBgn0023495
FBtr0082765	FBgn0038143
FBtr0082766	FBgn0038143
FBtr0082767	FBgn0038143
FBtr0082768	FBgn0038143
FBtr0082769	FBgn0038143
FBtr0082770	FBgn0038143
FBtr0335460	FBgn0038143
FBtr0335459	FBgn0044511
FBtr0082764	FBgn0044511
FBtr0082763	FBgn0038146
FBtr0303262	FBgn0038147
FBtr0303263	FBgn0038147
FBtr0082762	FBgn0038147
FBtr0082761	FBgn0040553
FBtr0082760	FBgn0038149
FBtr0100020	FBgn0053977
FBtr0082759	FBgn0038150
FBtr0302576	FBgn0038151
FBtr0082757	FBgn0041711
FBtr0346243	FBgn0267151
FBtr0082793	FBgn0004049
FBtr0114374	FBgn0004049
FBtr0114375	FBgn0004049
FBtr0114376	FBgn0004049
FBtr0303300	FBgn0261814
FBtr0346410	FBgn0267239
FBtr0309273	FBgn0040554
FBtr0473378	FBgn0286034
FBtr0304493	FBgn0262323
FBtr0472813	FBtr0472813_df_nrg
FBtr0304494	FBtr0304494_df_nrg
FBti0019369-RA	FBti0019369
FBtr0082791	FBgn0038157
FBtr0479858	FBgn0287587
FBtr0082790	FBgn0051337
FBtr0082789	FBgn0038159
FBtr0082862	FBgn0038160
FBtr0344643	FBgn0038160
FBtr0082861	FBgn0038160
FBtr0334496	FBgn0003060
FBtr0082860	FBgn0003060
FBtr0346414	FBgn0267240
FBtr0346238	FBgn0267154
FBtr0309094	FBgn0263396
FBtr0082856	FBgn0263396
FBtr0082855	FBgn0263396
FBtr0082857	FBgn0263396
FBtr0082854	FBgn0263396
FBtr0082853	FBgn0010258
FBtr0310621	FBgn0004237
FBtr0334495	FBgn0004237
FBtr0082851	FBgn0004237
FBtr0300590	FBgn0004237
FBtr0334492	FBgn0038165
FBtr0334493	FBgn0038165
FBtr0334494	FBgn0038165
FBtr0301654	FBgn0038165
FBtr0082849	FBgn0038166
FBtr0334530	FBgn0038168
FBtr0334531	FBgn0038168
FBtr0082848	FBgn0038168
FBtr0112939	FBgn0028487
FBtr0082847	FBgn0028487
FBtr0334527	FBgn0028487
FBtr0334528	FBgn0028487
FBtr0334529	FBgn0028487
FBtr0082846	FBgn0028487
FBtr0112937	FBgn0028487
FBtr0112938	FBgn0028487
FBtr0334526	FBgn0028487
FBtr0082845	FBgn0038172
FBtr0082844	FBgn0051469
FBtr0091748	FBgn0040077
FBtr0091746	FBgn0040076
FBtr0091747	FBgn0040077
FBtr0308934	FBgn0054044
FBtr0082838	FBgn0267383
FBti0061579-RA	FBti0061579
FBti0061581-RA	FBti0061581
FBtr0346244	FBgn0267150
FBtr0082836	FBgn0051331
FBtr0082884	FBgn0002862
FBtr0346062	FBgn0002862
FBtr0344767	FBgn0266464
FBtr0344766	FBgn0266464
FBtr0082883	FBgn0266464
FBtr0082882	FBgn0051495
FBtr0344765	FBgn0051495
FBtr0082881	FBgn0038186
FBtr0347535	FBgn0267959
FBtr0082880	FBgn0008646
FBtr0082879	FBgn0038188
FBtr0082878	FBgn0038189
FBtr0347152	FBgn0038190
FBtr0082877	FBgn0038190
FBtr0082876	FBgn0038191
FBtr0334298	FBgn0264493
FBtr0301632	FBgn0264493
FBtr0100361	FBgn0264493
FBtr0301634	FBgn0264493
FBtr0301633	FBgn0264493
FBtr0473391	FBgn0286041
FBti0019372-RA	FBti0019372
FBtr0082870	FBgn0038196
FBtr0334297	FBgn0038196
FBtr0082919	FBgn0011971
FBtr0113232	FBgn0038199
FBtr0082917	FBgn0038200
FBtr0482308	FBgn0289440
FBtr0305681	FBgn0038201
FBtr0100131	FBgn0038201
FBtr0082914	FBgn0038202
FBtr0330081	FBgn0038202
FBtr0346767	FBgn0038202
FBtr0337098	FBgn0265168
FBtr0301280	FBgn0038204
FBtr0082912	FBgn0038205
FBtr0112896	FBgn0020510
FBtr0082910	FBgn0020510
FBtr0307076	FBgn0020510
FBtr0307077	FBgn0020510
FBtr0337096	FBgn0020510
FBtr0337097	FBgn0020510
FBtr0337095	FBgn0010340
FBtr0082909	FBgn0010340
FBtr0082908	FBgn0038207
FBtr0082907	FBgn0038208
FBtr0300627	FBgn0260226
FBtr0336994	FBgn0260226
FBtr0082906	FBgn0038209
FBtr0452095	FBgn0265146
FBtr0452094	FBgn0265146
FBtr0082905	FBgn0051533
FBtr0082904	FBgn0051327
FBtr0308191	FBgn0011582
FBtr0290283	FBgn0011582
FBtr0301351	FBgn0011582
FBtr0330711	FBgn0011582
FBtr0346763	FBgn0011582
FBtr0082902	FBgn0038211
FBtr0082901	FBgn0051326
FBtr0082900	FBgn0053109
FBtr0300406	FBgn0053329
FBtr0082898	FBgn0027563
FBtr0082897	FBgn0038213
FBtr0347150	FBgn0262983
FBtr0346061	FBgn0262983
FBtr0306819	FBgn0262983
FBti0019375-RA	FBti0019375
FBtr0300059	FBgn0038214
FBtr0347148	FBgn0027083
FBtr0337021	FBgn0027083
FBtr0082895	FBgn0027083
FBtr0082952	FBgn0038217
FBtr0082951	FBgn0038218
FBtr0082947	FBgn0003862
FBtr0082948	FBgn0003862
FBtr0082949	FBgn0003862
FBtr0082950	FBgn0003862
FBtr0100277	FBgn0003862
FBtr0082945	FBgn0003567
FBtr0082946	FBgn0003567
FBtr0310002	FBgn0003567
FBtr0310001	FBgn0038223
FBtr0310000	FBgn0038223
FBtr0474641	FBgn0038223
FBtr0273391	FBgn0038223
FBtr0306742	FBgn0024321
FBtr0082942	FBgn0024321
FBtr0347151	FBgn0024321
FBtr0082941	FBgn0024321
FBtr0082943	FBgn0288976
FBtr0343915	FBgn0266248
FBtr0082940	FBgn0038225
FBtr0112631	FBgn0285955
FBtr0112630	FBgn0285955
FBtr0112632	FBgn0285955
FBtr0304501	FBgn0262327
FBtr0304503	FBtr0304503_df_nrg
FBtr0304502	FBtr0304502_df_nrg
FBtr0336796	FBgn0265065
FBtr0330045	FBgn0038233
FBtr0082987	FBgn0038233
FBtr0082986	FBgn0038235
FBtr0345168	FBgn0038237
FBtr0330048	FBgn0038237
FBtr0300330	FBgn0038237
FBtr0347177	FBgn0267687
FBtr0113233	FBgn0038238
FBtr0082983	FBgn0038241
FBti0062073-RA	FBti0062073
FBtr0082982	FBgn0051313
FBtr0334961	FBgn0051313
FBtr0334960	FBgn0051313
FBtr0082981	FBgn0038243
FBtr0334959	FBgn0038243
FBtr0082980	FBgn0004629
FBtr0082978	FBgn0038244
FBtr0082979	FBgn0038244
FBtr0334958	FBgn0264903
FBtr0347423	FBgn0267865
FBtr0334030	FBgn0003169
FBtr0082977	FBgn0003169
FBtr0330227	FBgn0003169
FBtr0082976	FBgn0038248
FBtr0344158	FBgn0086686
FBtr0304678	FBgn0086686
FBtr0082975	FBgn0086686
FBtr0082974	FBgn0025808
FBtr0301498	FBgn0265140
FBtr0301499	FBgn0265140
FBtr0344383	FBgn0262127
FBtr0100008	FBgn0262127
FBti0062104-RA	FBti0062104
FBtr0333277	FBgn0038256
FBtr0083021	FBgn0038256
FBtr0083019	FBgn0038256
FBtr0083020	FBgn0038256
FBtr0336876	FBgn0011217
FBtr0310554	FBgn0011217
FBtr0083018	FBgn0011217
FBtr0083017	FBgn0038257
FBtr0083016	FBgn0038257
FBtr0336878	FBgn0038257
FBtr0336877	FBgn0038257
FBtr0331700	FBgn0038258
FBtr0334285	FBgn0266756
FBtr0334291	FBgn0266756
FBtr0334292	FBgn0266756
FBtr0334290	FBgn0266756
FBtr0334293	FBgn0266756
FBtr0334288	FBgn0266756
FBtr0334289	FBgn0266756
FBtr0334287	FBgn0266756
FBtr0334286	FBgn0266756
FBtr0347180	FBgn0267688
FBtr0113235	FBgn0038269
FBtr0346063	FBgn0038269
FBtr0083010	FBgn0004597
FBtr0083009	FBgn0038272
FBtr0083008	FBgn0038274
FBtr0290022	FBgn0262514
FBtr0083006	FBgn0038277
FBtr0308031	FBgn0038277
FBtr0083005	FBgn0028662
FBtr0308030	FBgn0028662
FBtr0346234	FBgn0267158
FBtr0346233	FBgn0267159
FBti0019377-RA	FBti0019377
FBtr0346114	FBgn0038282
FBtr0089376	FBgn0038282
FBtr0083042	FBgn0038285
FBtr0344380	FBgn0038286
FBtr0113236	FBgn0038286
FBtr0303485	FBgn0261859
FBtr0303486	FBgn0261859
FBti0019380-RA	FBti0019380
FBtr0304476	FBgn0262315
FBtr0304478	FBtr0304478_df_nrg
FBtr0304477	FBtr0304477_df_nrg
FBti0019381-RA	FBti0019381
FBtr0083038	FBgn0038290
FBtr0346232	FBgn0267160
FBti0062170-RA	FBti0062170
FBtr0083037	FBgn0266064
FBtr0333276	FBgn0266064
FBtr0083036	FBgn0266064
FBtr0083035	FBgn0266064
FBti0019382-RA	FBti0019382
FBtr0306643	FBgn0038294
FBtr0083031	FBgn0038294
FBtr0083033	FBgn0038294
FBtr0083034	FBgn0038294
FBtr0302144	FBgn0038294
FBtr0302146	FBgn0038294
FBtr0306644	FBgn0038294
FBtr0334928	FBgn0038294
FBtr0302142	FBgn0038294
FBtr0302145	FBgn0038294
FBtr0345219	FBgn0038294
FBtr0345220	FBgn0038294
FBtr0083030	FBgn0038294
FBtr0302143	FBgn0038294
FBtr0334927	FBgn0038294
FBtr0306642	FBgn0038294
FBtr0083032	FBgn0038294
FBtr0306246	FBgn0038296
FBtr0083029	FBgn0038296
FBtr0309731	FBgn0263633
FBtr0309733	FBtr0309733_df_nrg
FBtr0309732	FBtr0309732_df_nrg
FBtr0083141	FBgn0028984
FBtr0083142	FBgn0028984
FBtr0083140	FBgn0038299
FBtr0083139	FBgn0038301
FBtr0083138	FBgn0038303
FBtr0083137	FBgn0051155
FBtr0083136	FBgn0051344
FBtr0083134	FBgn0038306
FBtr0083135	FBgn0038306
FBtr0309300	FBgn0263448
FBtr0110874	FBgn0045035
FBtr0113238	FBgn0038309
FBtr0337054	FBgn0263740
FBtr0310387	FBgn0263740
FBtr0310386	FBgn0263740
FBtr0310385	FBgn0263755
FBtr0083128	FBgn0038311
FBtr0110811	FBgn0038311
FBtr0083127	FBgn0000283
FBtr0083126	FBgn0000283
FBtr0347305	FBgn0267750
FBtr0083125	FBgn0027378
FBtr0333921	FBgn0027378
FBtr0479891	FBgn0011476
FBtr0479890	FBgn0011476
FBtr0345248	FBgn0266745
FBtr0083123	FBgn0038316
FBtr0083121	FBgn0038318
FBtr0083122	FBgn0038318
FBtr0083120	FBgn0013269
FBtr0083119	FBgn0038321
FBtr0334590	FBgn0038321
FBtr0083117	FBgn0019925
FBtr0083116	FBgn0266722
FBtr0083115	FBgn0038325
FBtr0083114	FBgn0026634
FBtr0083113	FBgn0026737
FBtr0112926	FBgn0026737
FBtr0112669	FBgn0085433
FBtr0479893	FBgn0085433
FBtr0112667	FBgn0085433
FBtr0083109	FBgn0038330
FBtr0303236	FBgn0038332
FBtr0332540	FBgn0038332
FBtr0303235	FBgn0038332
FBtr0083107	FBgn0038334
FBtr0346109	FBgn0038337
FBtr0083106	FBgn0038337
FBtr0083105	FBgn0038337
FBtr0346982	FBgn0267571
FBtr0346983	FBgn0267571
FBtr0304169	FBgn0262367
FBtr0304170	FBtr0304170_df_nrg
FBtr0472714	FBtr0472714_df_nrg
FBtr0304396	FBgn0262429
FBtr0304397	FBtr0304397_df_nrg
FBtr0472713	FBtr0472713_df_nrg
FBtr0304296	FBgn0262397
FBtr0304297	FBtr0304297_df_nrg
FBtr0472761	FBtr0472761_df_nrg
FBtr0113239	FBgn0038339
FBtr0113240	FBgn0038339
FBtr0334631	FBgn0038339
FBtr0339398	FBgn0286071
FBtr0334629	FBgn0286071
FBtr0083160	FBgn0286071
FBtr0474092	FBgn0286736
FBtr0300174	FBgn0038343
FBtr0334152	FBgn0264776
FBtr0334150	FBgn0264775
FBtr0334151	FBgn0264775
FBtr0334558	FBgn0051296
FBtr0083155	FBgn0051296
FBtr0083154	FBgn0267408
FBtr0345258	FBgn0038348
FBtr0083151	FBgn0038349
FBtr0433535	FBgn0038349
FBtr0083150	FBgn0038350
FBti0019383-RA	FBti0019383
FBtr0083198	FBgn0051294
FBti0019385-RA	FBti0019385
FBtr0083197	FBgn0038357
FBti0063773-RA	FBti0063773
FBtr0345234	FBgn0266733
FBtr0475146	FBgn0266734
FBtr0475145	FBgn0266734
FBtr0083194	FBgn0000246
FBtr0083196	FBgn0000246
FBtr0083195	FBgn0000246
FBtr0346928	FBgn0267551
FBtr0345239	FBgn0266738
FBtr0083193	FBgn0003227
FBtr0334595	FBgn0003227
FBtr0306904	FBgn0263023
FBtr0306903	FBgn0263022
FBtr0083191	FBgn0017567
FBtr0309605	FBtr0309605_df_nrg
FBtr0309604	FBgn0263525
FBtr0083190	FBgn0038371
FBtr0083189	FBgn0265048
FBtr0083188	FBgn0038376
FBtr0346151	FBgn0051183
FBtr0083187	FBgn0051183
FBti0063774-RA	FBti0063774
FBtr0083249	FBgn0038380
FBtr0083246	FBgn0027657
FBtr0083247	FBgn0027657
FBtr0083245	FBgn0027657
FBtr0083248	FBgn0027657
FBtr0344381	FBgn0027657
FBtr0300895	FBgn0027657
FBtr0344672	FBgn0266566
FBtr0344674	FBgn0266566
FBtr0344675	FBgn0266566
FBtr0344676	FBgn0266566
FBtr0344677	FBgn0266566
FBtr0345265	FBgn0266566
FBtr0344673	FBgn0266566
FBtr0345264	FBgn0266566
FBtr0479947	FBgn0287601
FBtr0479948	FBgn0287601
FBtr0347202	FBgn0267692
FBtr0083242	FBgn0038386
FBtr0474097	FBgn0286741
FBtr0474098	FBgn0051088
FBtr0083240	FBgn0038388
FBtr0301716	FBgn0038388
FBtr0302551	FBgn0052856
FBtr0083239	FBgn0052856
FBtr0083238	FBgn0002783
FBtr0302550	FBgn0002783
FBti0062243-RA	FBti0062243
FBtr0309032	FBgn0262028
FBtr0303861	FBgn0262028
FBti0062242-RA	FBti0062242
FBtr0083237	FBgn0038395
FBtr0347558	FBgn0038395
FBtr0336487	FBgn0038395
FBtr0304804	FBgn0024222
FBtr0345240	FBgn0266739
FBtr0083235	FBgn0038397
FBtr0083233	FBgn0026059
FBtr0332439	FBgn0026059
FBtr0083229	FBgn0026059
FBtr0083231	FBgn0026059
FBtr0303845	FBgn0026059
FBtr0083232	FBgn0026059
FBtr0110973	FBgn0026059
FBtr0110974	FBgn0026059
FBtr0083234	FBgn0052855
FBtr0347199	FBgn0038400
FBtr0083281	FBgn0038400
FBtr0344013	FBgn0038400
FBtr0301709	FBgn0038402
FBtr0344010	FBgn0038402
FBtr0344011	FBgn0038402
FBtr0344012	FBgn0038402
FBtr0309304	FBgn0263449
FBtr0083279	FBgn0024491
FBtr0347200	FBgn0024491
FBtr0347201	FBgn0024491
FBti0019386-RA	FBti0019386
FBtr0083278	FBgn0038407
FBtr0083277	FBgn0010438
FBtr0346357	FBgn0267199
FBtr0346356	FBgn0267198
FBtr0083276	FBgn0287225
FBtr0305998	FBgn0287225
FBtr0083275	FBgn0261286
FBtr0083273	FBgn0040271
FBtr0334699	FBgn0040271
FBtr0334700	FBgn0040271
FBtr0304727	FBgn0283477
FBtr0083272	FBgn0283477
FBtr0334733	FBgn0038419
FBtr0345255	FBgn0038419
FBtr0083325	FBgn0038419
FBtr0083326	FBgn0038419
FBtr0345202	FBgn0038420
FBtr0083324	FBgn0038420
FBtr0345208	FBgn0038421
FBtr0332177	FBgn0038421
FBtr0083323	FBgn0038421
FBtr0392900	FBgn0038421
FBtr0300198	FBgn0259917
FBtr0083320	FBgn0038422
FBtr0083321	FBgn0038422
FBtr0300678	FBgn0038423
FBtr0300677	FBgn0038423
FBtr0345155	FBgn0266703
FBtr0083318	FBgn0003513
FBtr0306026	FBgn0003513
FBtr0306027	FBgn0003513
FBtr0083317	FBgn0051497
FBtr0083316	FBgn0038426
FBtr0083315	FBgn0038427
FBtr0100643	FBgn0038427
FBtr0337017	FBgn0038427
FBtr0337016	FBgn0038428
FBtr0083314	FBgn0038428
FBtr0305003	FBgn0044826
FBtr0330047	FBgn0044826
FBtr0083312	FBgn0044826
FBtr0290134	FBgn0250754
FBtr0347203	FBgn0267693
FBtr0083308	FBgn0038437
FBtr0083307	FBgn0038438
FBtr0301702	FBgn0038439
FBtr0089695	FBgn0038440
FBtr0083304	FBgn0028381
FBtr0347204	FBgn0267694
FBtr0083303	FBgn0038446
FBtr0083361	FBgn0020907
FBtr0083360	FBgn0027562
FBtr0331687	FBgn0038448
FBtr0479889	FBgn0038448
FBtr0083358	FBgn0022344
FBtr0083357	FBgn0038452
FBtr0083356	FBgn0038454
FBtr0336486	FBgn0015351
FBtr0479872	FBgn0038455
FBtr0083353	FBgn0051217
FBtr0083347	FBgn0003944
FBtr0083349	FBgn0003944
FBtr0083352	FBgn0003944
FBtr0083348	FBgn0003944
FBtr0083351	FBgn0003944
FBtr0083350	FBgn0003944
FBtr0083341	FBgn0020556
FBtr0083344	FBgn0020556
FBtr0083343	FBgn0020556
FBtr0083342	FBgn0020556
FBtr0083346	FBgn0063261
FBti0019387-RA	FBti0019387
FBtr0306337	FBgn0000014
FBtr0083388	FBgn0000014
FBtr0083387	FBgn0000014
FBtr0300485	FBgn0000014
FBtr0481737	FBgn0288835
FBtr0481738	FBgn0288835
FBtr0336891	FBgn0264857
FBtr0336890	FBgn0264857
FBtr0336889	FBgn0264857
FBtr0336888	FBgn0264857
FBtr0306338	FBgn0264857
FBtr0306339	FBgn0264857
FBtr0336887	FBgn0264857
FBtr0309897	FBgn0264857
FBtr0306340	FBgn0264857
FBtr0336894	FBgn0264857
FBtr0336893	FBgn0264857
FBtr0336892	FBgn0264857
FBtr0304422	FBgn0262290
FBtr0304424	FBtr0304424_df_nrg
FBtr0304423	FBtr0304423_df_nrg
FBtr0415463	FBgn0000015
FBtr0415464	FBgn0000015
FBtr0083385	FBgn0000015
FBtr0083384	FBgn0000015
FBtr0083383	FBgn0000015
FBtr0330709	FBgn0000015
FBtr0346764	FBgn0000015
FBtr0083382	FBgn0000015
FBtr0083381	FBgn0000015
FBtr0415465	FBgn0000015
FBtr0083380	FBgn0015008
FBtr0083378	FBgn0015011
FBtr0083379	FBgn0015011
FBtr0337065	FBgn0038460
FBtr0346338	FBgn0038460
FBtr0083377	FBgn0038460
FBtr0346241	FBgn0267152
FBtr0337064	FBgn0038461
FBtr0083376	FBgn0038461
FBti0063800-RA	FBti0063800
FBtr0345241	FBgn0266740
FBtr0083375	FBgn0038462
FBtr0337063	FBgn0038462
FBtr0083374	FBgn0266917
FBtr0083373	FBgn0038467
FBtr0337062	FBgn0038469
FBtr0305130	FBgn0038469
FBtr0305129	FBgn0038470
FBtr0339156	FBgn0038470
FBtr0339157	FBgn0038470
FBtr0083428	FBgn0038472
FBtr0083426	FBgn0038473
FBtr0083423	FBgn0038475
FBtr0083422	FBgn0038475
FBtr0083424	FBgn0038475
FBtr0089473	FBgn0014141
FBtr0290013	FBgn0014141
FBtr0290015	FBgn0014141
FBtr0332167	FBgn0014141
FBtr0089471	FBgn0014141
FBtr0290014	FBgn0014141
FBtr0303364	FBgn0014141
FBtr0337101	FBgn0014141
FBtr0479929	FBgn0014141
FBtr0479930	FBgn0014141
FBti0063802-RA	FBti0063802
FBtr0083418	FBgn0038479
FBtr0337099	FBgn0265169
FBtr0346149	FBgn0038481
FBtr0083417	FBgn0038481
FBtr0303413	FBgn0038482
FBtr0083415	FBgn0038487
FBtr0337043	FBgn0038488
FBtr0083414	FBgn0038488
FBtr0334402	FBgn0038492
FBtr0334403	FBgn0038492
FBtr0300361	FBgn0051262
FBtr0302852	FBgn0051262
FBtr0302853	FBgn0051262
FBtr0300053	FBgn0051262
FBtr0083411	FBgn0038494
FBtr0339173	FBgn0038494
FBtr0339174	FBgn0265199
FBtr0339172	FBgn0265198
FBtr0309518	FBgn0263500
FBtr0339170	FBgn0038498
FBtr0083453	FBgn0038498
FBti0019389-RA	FBti0019389
FBtr0339169	FBgn0265196
FBtr0083452	FBgn0038499
FBtr0302317	FBgn0038499
FBtr0344657	FBgn0262825
FBtr0336488	FBgn0265043
FBtr0089895	FBgn0025456
FBtr0089897	FBgn0025456
FBtr0305991	FBgn0025456
FBtr0089896	FBgn0025456
FBtr0083448	FBgn0038504
FBtr0083447	FBgn0038504
FBtr0339531	FBgn0038504
FBtr0339532	FBgn0038504
FBtr0112474	FBgn0085308
FBtr0333932	FBgn0085308
FBtr0112476	FBgn0085309
FBtr0303831	FBgn0262005
FBtr0303830	FBgn0262006
FBtr0347242	FBgn0267701
FBtr0083446	FBgn0038509
FBtr0334931	FBgn0264899
FBtr0113244	FBgn0038510
FBtr0083444	FBgn0000564
FBtr0334930	FBgn0000564
FBtr0083443	FBgn0038512
FBtr0113397	FBgn0261046
FBtr0330211	FBgn0261046
FBtr0330212	FBgn0261046
FBtr0113398	FBgn0261046
FBtr0339805	FBgn0265449
FBtr0083505	FBgn0038515
FBtr0321266	FBgn0038515
FBtr0347218	FBgn0010926
FBtr0083504	FBgn0010926
FBtr0083503	FBgn0038519
FBtr0300767	FBgn0004554
FBtr0083502	FBgn0004554
FBtr0083501	FBgn0011944
FBtr0083500	FBgn0038527
FBtr0083499	FBgn0011840
FBtr0083498	FBgn0038529
FBtr0083497	FBgn0011993
FBtr0083496	FBgn0011994
FBtr0083495	FBgn0051591
FBtr0083494	FBgn0051569
FBtr0083493	FBgn0051568
FBti0062793-RA	FBti0062793
FBtr0083492	FBgn0051580
FBtr0347220	FBgn0266750
FBtr0345310	FBgn0266750
FBtr0083491	FBgn0051575
FBtr0083490	FBgn0038533
FBtr0335026	FBgn0038535
FBtr0335027	FBgn0038535
FBtr0089416	FBgn0038535
FBtr0089415	FBgn0038535
FBtr0089414	FBgn0038535
FBtr0089412	FBgn0038535
FBtr0089413	FBgn0038535
FBtr0089417	FBgn0038535
FBtr0083484	FBgn0051251
FBtr0083483	FBgn0051249
FBtr0089581	FBgn0261885
FBtr0089582	FBgn0261885
FBtr0089583	FBgn0261885
FBtr0301487	FBgn0261885
FBtr0335024	FBgn0261885
FBtr0335025	FBgn0261885
FBtr0346730	FBgn0038539
FBtr0083533	FBgn0038539
FBti0062811-RA	FBti0062811
FBtr0344474	FBgn0038542
FBtr0083532	FBgn0038542
FBtr0346161	FBgn0038542
FBti0019394-RA	FBti0019394
FBtr0305013	FBgn0262562
FBtr0305012	FBgn0262562
FBtr0344631	FBgn0262562
FBtr0305009	FBgn0262562
FBtr0305010	FBgn0262562
FBtr0305011	FBgn0262562
FBtr0330032	FBgn0262562
FBtr0083529	FBgn0038546
FBtr0083528	FBgn0038547
FBtr0347216	FBgn0038547
FBtr0083527	FBgn0038548
FBti0062823-RA	FBti0062823
FBtr0083526	FBgn0038549
FBtr0331689	FBgn0038550
FBtr0083524	FBgn0038551
FBtr0083523	FBgn0038552
FBtr0336714	FBgn0053547
FBtr0336717	FBgn0053547
FBtr0305016	FBgn0053547
FBtr0305021	FBgn0053547
FBtr0308498	FBgn0053547
FBtr0336713	FBgn0053547
FBtr0336715	FBgn0053547
FBtr0336716	FBgn0053547
FBtr0336718	FBgn0053547
FBtr0336719	FBgn0053547
FBtr0336720	FBgn0053547
FBtr0336721	FBgn0053547
FBtr0336722	FBgn0053547
FBtr0336723	FBgn0053547
FBti0019395-RA	FBti0019395
FBtr0083549	FBgn0010389
FBtr0083550	FBgn0010389
FBtr0083548	FBgn0010389
FBti0019397-RA	FBti0019397
FBtr0344671	FBgn0266565
FBtr0344646	FBgn0038569
FBtr0083623	FBgn0038569
FBtr0100620	FBgn0038570
FBtr0100283	FBgn0038571
FBtr0100619	FBgn0038570
FBtr0300247	FBgn0038571
FBtr0336472	FBgn0261532
FBtr0083619	FBgn0261532
FBtr0083618	FBgn0038575
FBtr0083617	FBgn0038575
FBtr0083616	FBgn0038577
FBtr0083615	FBgn0038579
